saison,episode,token,doc,cluster
01,01,"['work', 'hump', 'hump', 'hairpiece', 'eat', 'chalk', 'carl', 'everybody', 'relax', 'date', 'dinner', 'sex', 'sounds', 'date', 'high', 'school', 'standing', 'middle', 'cafeteria', 'realize', 'naked', 'dream', 'realize', 'phone', 'instead', 'dream', 'sudden', 'phone', 'starts', 'ring', 'everybody', 'starts', 'finally', 'figure', 'answer', 'turns', 'mother', 'weird', 'calls', 'says', 'kill', 'reached', 'throat', 'grabbed', 'small', 'intestine', 'pulled', 'mouth', 'tied', 'neck', 'cookie', 'carol', 'moved', 'coffee', 'cleansing', 'aura', 'aura', 'alone', 'murky', 'everyone', 'hope', 'happy', 'left', 'knew', 'lesbian', 'everyone', 'fixating', 'sometimes', 'wish', 'lesbian', 'loud', 'mom', 'dad', 'seemed', 'hysterical', 'phone', 'sobbing', 'grandchildren', 'grandchildren', 'number', 'feeling', 'pain', 'angry', 'hurting', 'answer', 'strip', 'joint', 'single', 'hormones', 'single', 'married', 'million', 'dollars', 'building', 'hammer', 'coffee', 'caff', 'everybody', 'lincoln', 'high', 'survivor', 'everybody', 'remember', 'brother', 'waiting', 'four', 'wet', 'bridesmaids', 'started', 'half', 'hour', 'wedding', 'room', 'keeping', 'presents', 'gravy', 'boat', 'gorgeous', 'lamauge', 'gravy', 'boat', 'sudden', 'sweet', 'realized', 'turned', 'gravy', 'boat', 'barry', 'freaked', 'hit', 'barry', 'looks', 'potato', 'head', 'knew', 'looked', 'familiar', 'started', 'wondering', 'drifted', 'apart', 'person', 'knew', 'lived', 'city', 'invited', 'wedding', 'hoping', 'issue', 'scene', 'apartment', 'everyone', 'watching', 'spanish', 'soap', 'figure', 'guessing', 'bought', 'pipe', 'organ', 'happy', 'tuna', 'egg', 'salad', 'decide', 'whatever', 'christine', 'daddy', 'marry', 'love', 'matters', 'hair', 'head', 'fall', 'wearing', 'pants', 'push', 'stairs', 'push', 'stairs', 'push', 'stairs', 'push', 'stairs', 'daddy', 'life', 'everyone', 'shoe', 'shoe', 'shoe', 'shoe', 'stopped', 'shoe', 'purse', 'hat', 'saying', 'buy', 'hat', 'saying', 'metaphor', 'daddy', 'trouble', 'daddy', 'life', 'stay', 'established', 'staying', 'decision', 'money', 'breathe', 'breathe', 'calm', 'raindrops', 'roses', 'rabbits', 'kittens', 'bluebells', 'sleighbells', 'mittens', 'noodles', 'string', 'helped', 'probably', 'independence', 'taking', 'control', 'life', 'hat', 'live', 'across', 'hall', 'hitting', 'wedding', 'rule', 'horrible', 'paul', 'buzz', 'paul', 'paul', 'wine', 'paul', 'real', 'date', 'paul', 'wine', 'finally', 'asked', 'dear', 'diary', 'moment', 'cancel', 'stay', 'paul', 'wine', 'sell', 'drink', 'complain', 'paul', 'everybody', 'everybody', 'paul', 'paul', 'wine', 'catch', 'paul', 'wandering', 'change', 'sit', 'seconds', 'pulled', 'four', 'eyelashes', 'paul', 'tip', 'likes', 'rub', 'neck', 'spot', 'starts', 'red', 'shut', 'supposed', 'headed', 'aruba', 'honeymoon', 'honeymoon', 'although', 'aruba', 'lizards', 'alone', 'coming', 'help', 'furniture', 'excited', 'hang', 'help', 'wish', 'commercial', 'break', 'love', 'sweet', 'summer', 'showers', 'love', 'wondrous', 'work', 'art', 'love', 'love', 'love', 'giant', 'pigeon', 'crapping', 'heart', 'supposed', 'attach', 'brackety', 'side', 'using', 'bunch', 'worm', 'brackety', 'whim', 'whatsoever', 'legs', 'bookcase', 'beautiful', 'shaped', 'bracket', 'goes', 'idea', 'done', 'bookcase', 'finished', 'carol', 'favorite', 'beer', 'drank', 'known', 'outta', 'spoil', 'fun', 'question', 'furniture', 'stereo', 'screwed', 'idiot', 'caught', 'started', 'dentist', 'four', 'five', 'times', 'week', 'clean', 'teeth', 'brother', 'mess', 'accidentally', 'breaking', 'valuable', 'leg', 'watch', 'broke', 'watch', 'worst', 'shredded', 'boyfriend', 'favorite', 'bath', 'towel', 'steer', 'clear', 'scene', 'apartment', 'phone', 'pacing', 'barry', 'probably', 'making', 'love', 'socks', 'machine', 'incredibly', 'lucky', 'become', 'barry', 'finkel', 'idea', 'chance', 'divorced', 'divorced', 'shut', 'must', 'took', 'hour', 'relationship', 'lasted', 'longer', 'mento', 'however', 'love', 'four', 'years', 'four', 'years', 'closeness', 'sharing', 'end', 'ripped', 'heart', 'point', 'scariest', 'part', 'everybody', 'unfortunately', 'case', 'saying', 'flavor', 'ice', 'cream', 'lem', 'lots', 'flavors', 'rocky', 'road', 'cookie', 'dough', 'cherry', 'vanilla', 'jimmies', 'nuts', 'whipped', 'cream', 'married', 'eight', 'welcome', 'world', 'grab', 'spoon', 'honestly', 'hungry', 'horny', 'stay', 'freezer', 'scene', 'restaurant', 'paul', 'eating', 'walked', 'spell', 'noodles', 'fifth', 'date', 'revelation', 'fifth', 'date', 'left', 'able', 'perform', 'sexually', 'spit', 'probably', 'years', 'glad', 'smashed', 'watch', 'fifth', 'date', 'gathered', 'join', 'joanne', 'louise', 'cunningham', 'charles', 'chachi', 'chachi', 'chachi', 'arcola', 'bound', 'holy', 'matrimony', 'joanne', 'loved', 'chachi', 'difference', 'grab', 'spoon', 'grabbed', 'spoon', 'words', 'billy', 'hero', 'story', 'date', 'andrea', 'angela', 'andrea', 'angela', 'screamer', 'andrea', 'cats', 'june', 'outta', 'enough', 'amazing', 'made', 'coffee', 'entire', 'life', 'amazing', 'congratulations', 'figure', 'coffee', 'invade', 'poland', 'roll', 'western', 'omelet', 'although', 'hungry', 'lenny', 'squigy', 'paul', 'paul', 'paul', 'telling', 'birthdays', 'graduations', 'plus', 'barn', 'raising', 'scene', 'witness', 'later', 'real', 'date', 'real', 'date', 'shut', 'table', 'okayyy', 'kids', 'work', 'input', 'numbers', 'difference', 'jobs', 'jobs', 'buy', 'actor', 'seen', 'doubt', 'mostly', 'regional', 'work', 'unless', 'catch', 'reruns', 'production', 'pinocchio', 'theater', 'park', 'job', 'gippetto', 'real', 'live', 'abuse', 'wooden', 'wooden', 'dead', 'sleep', 'barry', 'smiling', 'slept', 'hanger', 'mouth', 'remember', 'tony', 'demarco', 'feelings', 'trouble', 'wedding', 'dress', 'hardly', 'ahead', 'selves', 'work', 'work', 'wish', 'luck', 'job', 'frannie', 'welcome', 'florida', 'sex', 'hate', 'pushing', 'aunt', 'roz', 'parrot', 'jungle', 'sex', 'paul', 'paul', 'wine', 'paul', 'paul', 'paul', 'kidding', 'credit', 'paul', 'snap', 'turtle', 'years', 'course', 'line', 'anybody', 'assume', 'answer', 'sophisticated', 'bed', 'hate', 'men', 'hate', 'men', 'hate', 'universe', 'sort', 'beacon', 'dogs', 'men', 'severe', 'emotional', 'problems', 'mere', 'gim', 'feet', 'line', 'job', 'kidding', 'trained', 'laughed', 'twelve', 'interviews', 'surprisingly', 'upbeat', 'found', 'john', 'david', 'boots', 'sale', 'fifty', 'percent', 'job', 'parents', 'boots', 'boots', 'pay', 'credit', 'card', 'pays', 'father', 'necessary', 'charging', 'anytime', 'live', 'parents', 'life', 'married', 'break', 'welcome', 'remember', 'came', 'city', 'fourteen', 'mom', 'killed', 'step', 'dad', 'prison', 'anybody', 'ended', 'living', 'albino', 'cleaning', 'windshields', 'outside', 'port', 'authority', 'killed', 'found', 'aromatherapy', 'exactly', 'word', 'jump', 'airplane', 'without', 'parachute', 'made', 'coffee', 'symbolic', 'gesture', 'library', 'card', 'closely', 'thousand', 'retailers', 'scream', 'welcome', 'real', 'world', 'sucks', 'love', 'crash', 'couch', 'home', 'sometime', 'found', 'floor', 'paul', 'watch', 'found', 'goodnight', 'everybody', 'goodnight', 'goodnight', 'mmm', 'split', 'probably', 'high', 'school', 'major', 'crush', 'knew', 'figured', 'geeky', 'older', 'brother', 'intense', 'vulnerability', 'become', 'kind', 'factor', 'asked', 'sometime', 'goodnight', 'goodnight', 'waitwait', 'grabbed', 'spoon', 'closing', 'credits', 'hearing', 'hearing', 'butt', 'butt', 'butt', 'came', 'bit', 'image', 'anybody', 'coffee', 'serving', 'serving', 'cup', 'coffee', 'kids', 'dream', 'las', 'vegas', 'coffee', 'ugh', 'excuse', 'ahead', 'las', 'vegas', 'las', 'vegas', 'liza', 'minelli', 'end']",work hump hump hairpiece eat chalk carl everybody relax date dinner sex sounds date high school standing middle cafeteria realize naked dream realize phone instead dream sudden phone starts ring everybody starts finally figure answer turns mother weird calls says kill reached throat grabbed small intestine pulled mouth tied neck cookie carol moved coffee cleansing aura aura alone murky everyone hope happy left knew lesbian everyone fixating sometimes wish lesbian loud mom dad seemed hysterical phone sobbing grandchildren grandchildren number feeling pain angry hurting answer strip joint single hormones single married million dollars building hammer coffee caff everybody lincoln high survivor everybody remember brother waiting four wet bridesmaids started half hour wedding room keeping presents gravy boat gorgeous lamauge gravy boat sudden sweet realized turned gravy boat barry freaked hit barry looks potato head knew looked familiar started wondering drifted apart person knew lived city invited wedding hoping issue scene apartment everyone watching spanish soap figure guessing bought pipe organ happy tuna egg salad decide whatever christine daddy marry love matters hair head fall wearing pants push stairs push stairs push stairs push stairs daddy life everyone shoe shoe shoe shoe stopped shoe purse hat saying buy hat saying metaphor daddy trouble daddy life stay established staying decision money breathe breathe calm raindrops roses rabbits kittens bluebells sleighbells mittens noodles string helped probably independence taking control life hat live across hall hitting wedding rule horrible paul buzz paul paul wine paul real date paul wine finally asked dear diary moment cancel stay paul wine sell drink complain paul everybody everybody paul paul wine catch paul wandering change sit seconds pulled four eyelashes paul tip likes rub neck spot starts red shut supposed headed aruba honeymoon honeymoon although aruba lizards alone coming help furniture excited hang help wish commercial break love sweet summer showers love wondrous work art love love love giant pigeon crapping heart supposed attach brackety side using bunch worm brackety whim whatsoever legs bookcase beautiful shaped bracket goes idea done bookcase finished carol favorite beer drank known outta spoil fun question furniture stereo screwed idiot caught started dentist four five times week clean teeth brother mess accidentally breaking valuable leg watch broke watch worst shredded boyfriend favorite bath towel steer clear scene apartment phone pacing barry probably making love socks machine incredibly lucky become barry finkel idea chance divorced divorced shut must took hour relationship lasted longer mento however love four years four years closeness sharing end ripped heart point scariest part everybody unfortunately case saying flavor ice cream lem lots flavors rocky road cookie dough cherry vanilla jimmies nuts whipped cream married eight welcome world grab spoon honestly hungry horny stay freezer scene restaurant paul eating walked spell noodles fifth date revelation fifth date left able perform sexually spit probably years glad smashed watch fifth date gathered join joanne louise cunningham charles chachi chachi chachi arcola bound holy matrimony joanne loved chachi difference grab spoon grabbed spoon words billy hero story date andrea angela andrea angela screamer andrea cats june outta enough amazing made coffee entire life amazing congratulations figure coffee invade poland roll western omelet although hungry lenny squigy paul paul paul telling birthdays graduations plus barn raising scene witness later real date real date shut table okayyy kids work input numbers difference jobs jobs buy actor seen doubt mostly regional work unless catch reruns production pinocchio theater park job gippetto real live abuse wooden wooden dead sleep barry smiling slept hanger mouth remember tony demarco feelings trouble wedding dress hardly ahead selves work work wish luck job frannie welcome florida sex hate pushing aunt roz parrot jungle sex paul paul wine paul paul paul kidding credit paul snap turtle years course line anybody assume answer sophisticated bed hate men hate men hate universe sort beacon dogs men severe emotional problems mere gim feet line job kidding trained laughed twelve interviews surprisingly upbeat found john david boots sale fifty percent job parents boots boots pay credit card pays father necessary charging anytime live parents life married break welcome remember came city fourteen mom killed step dad prison anybody ended living albino cleaning windshields outside port authority killed found aromatherapy exactly word jump airplane without parachute made coffee symbolic gesture library card closely thousand retailers scream welcome real world sucks love crash couch home sometime found floor paul watch found goodnight everybody goodnight goodnight mmm split probably high school major crush knew figured geeky older brother intense vulnerability become kind factor asked sometime goodnight goodnight waitwait grabbed spoon closing credits hearing hearing butt butt butt came bit image anybody coffee serving serving cup coffee kids dream las vegas coffee ugh excuse ahead las vegas las vegas liza minelli end,0
01,02,"['kissing', 'important', 'part', 'serious', 'kiss', 'absolutely', 'kissing', 'opening', 'act', 'stand', 'comedian', 'sit', 'pink', 'floyd', 'comes', 'comedian', 'bought', 'ticket', 'problem', 'though', 'concert', 'matter', 'girls', 'comedian', 'car', 'fighting', 'traffic', 'basically', 'stay', 'awake', 'word', 'advice', 'comedian', 'otherwise', 'sitting', 'home', 'listening', 'album', 'alone', 'sex', 'opening', 'credits', 'seem', 'angry', 'issues', 'banging', 'women', 'head', 'club', 'sits', 'home', 'mastodon', 'smell', 'carpet', 'marsha', 'cave', 'issues', 'gee', 'glacier', 'close', 'speaking', 'issues', 'wife', 'carol', 'catch', 'ice', 'age', 'hate', 'anyone', 'stands', 'erect', 'lesbian', 'family', 'marty', 'paranoid', 'carol', 'pregnant', 'pregnant', 'episode', 'company', 'kind', 'misunderstanding', 'seen', 'swallowing', 'slowed', 'whose', 'ball', 'paper', 'mine', 'wrote', 'note', 'realised', 'balled', 'wish', 'dead', 'fluffed', 'pillow', 'fluffed', 'ammunition', 'cruel', 'parent', 'flatness', 'child', 'pillow', 'scaring', 'chaotic', 'twirly', 'calm', 'chaotic', 'twirly', 'far', 'parents', 'concerned', 'prince', 'apparently', 'ceremony', 'born', 'ugly', 'naked', 'thighmaster', 'eeaagh', 'anybody', 'seen', 'engagement', 'ring', 'beautiful', 'touch', 'dreading', 'enough', 'barry', 'remember', 'veil', 'stomped', 'heart', 'front', 'entire', 'family', 'return', 'ring', 'without', 'ring', 'makes', 'harder', 'easy', 'doy', 'probably', 'lost', 'doy', 'days', 'kitchen', 'dinah', 'mad', 'gave', 'job', 'straight', 'noodles', 'engagement', 'ring', 'lasagne', 'boys', 'happy', 'carol', 'pregnant', 'found', 'wha', 'hours', 'puts', 'pillow', 'perspective', 'fit', 'carol', 'says', 'susan', 'involved', 'comfortable', 'involved', 'basically', 'entirely', 'involved', 'presumably', 'biggest', 'part', 'job', 'done', 'sonogram', 'idea', 'matter', 'though', 'father', 'ruined', 'curry', 'mmmm', 'remember', 'ludwins', 'mom', 'mom', 'restaurant', 'work', 'restaurant', 'help', 'spaghetti', 'spaghetti', 'easy', 'unbelievably', 'selfish', 'planning', 'bringing', 'baby', 'lesbian', 'heat', 'supposed', 'expression', 'stories', 'news', 'anecdotes', 'share', 'folks', 'realise', 'wondering', 'exactly', 'carol', 'deal', 'carol', 'lesbian', 'living', 'named', 'susan', 'pregnant', 'child', 'susan', 'raise', 'baby', 'folks', 'pros', 'job', 'done', 'change', 'parents', 'must', 'pee', 'worse', 'twins', 'twins', 'speak', 'high', 'powered', 'driven', 'career', 'type', 'waitress', 'clean', 'child', 'although', 'imaginary', 'friend', 'parents', 'preferred', 'lights', 'cleaning', 'help', 'nervous', 'barry', 'advice', 'recently', 'dumped', 'may', 'steer', 'clear', 'word', 'dumped', 'chances', 'broken', 'shell', 'terrific', 'barry', 'ring', 'carol', 'susan', 'gyn', 'carol', 'complicated', 'remember', 'high', 'school', 'meet', 'somone', 'fall', 'love', 'either', 'late', 'stuck', 'work', 'dinosaur', 'remember', 'susan', 'forget', 'susan', 'shake', 'shake', 'waiting', 'oberman', 'oberman', 'course', 'familiar', 'special', 'situation', 'supportive', 'quack', 'quack', 'opens', 'cervix', 'barry', 'robbie', 'hours', 'doin', 'farber', 'jason', 'greenstein', 'gagging', 'sec', 'dumped', 'work', 'important', 'decisions', 'made', 'instance', 'baby', 'marlon', 'marlon', 'minnie', 'mouse', 'grandmother', 'minnie', 'mouse', 'julia', 'julia', 'agreed', 'minnie', 'agreed', 'spend', 'rest', 'lives', 'change', 'roll', 'punches', 'julia', 'table', 'job', 'tanned', 'aruba', 'honeymoon', 'alone', 'may', 'hurt', 'mindy', 'mindy', 'maid', 'honour', 'mindy', 'kind', 'plugs', 'careful', 'quite', 'taken', 'lenses', 'hate', 'sticking', 'finger', 'eye', 'month', 'ago', 'hurt', 'hurt', 'anyone', 'life', 'orthodontist', 'happy', 'happy', 'mindy', 'happy', 'spit', 'belongs', 'giving', 'giving', 'helen', 'helen', 'helen', 'helen', 'willick', 'talked', 'helen', 'willick', 'bunch', 'wha', 'title', 'baby', 'remember', 'making', 'sperm', 'challenge', 'gets', 'credit', 'suggesting', 'helen', 'willick', 'bunch', 'borders', 'child', 'abuse', 'course', 'suggesting', 'willick', 'bunch', 'nonononono', 'knows', 'names', 'wind', 'calling', 'gets', 'ways', 'imagined', 'moment', 'life', 'oberman', 'knock', 'knock', 'nausea', 'involved', 'particular', 'closing', 'credits', 'amazing', 'supposed', 'seeing', 'dunno', 'attack', 'enterprise', 'tilt', 'head', 'left', 'relax', 'eyes', 'looks', 'potato', 'whaddya', 'welling', 'welling', 'aunt', 'shut', 'mindy', 'saw', 'barry', 'hope', 'happy', 'mind', 'works', 'end', 'married', 'kids', 'hope', 'hairline', 'nose', 'cheap', 'shot', 'end']",kissing important part serious kiss absolutely kissing opening act stand comedian sit pink floyd comes comedian bought ticket problem though concert matter girls comedian car fighting traffic basically stay awake word advice comedian otherwise sitting home listening album alone sex opening credits seem angry issues banging women head club sits home mastodon smell carpet marsha cave issues gee glacier close speaking issues wife carol catch ice age hate anyone stands erect lesbian family marty paranoid carol pregnant pregnant episode company kind misunderstanding seen swallowing slowed whose ball paper mine wrote note realised balled wish dead fluffed pillow fluffed ammunition cruel parent flatness child pillow scaring chaotic twirly calm chaotic twirly far parents concerned prince apparently ceremony born ugly naked thighmaster eeaagh anybody seen engagement ring beautiful touch dreading enough barry remember veil stomped heart front entire family return ring without ring makes harder easy doy probably lost doy days kitchen dinah mad gave job straight noodles engagement ring lasagne boys happy carol pregnant found wha hours puts pillow perspective fit carol says susan involved comfortable involved basically entirely involved presumably biggest part job done sonogram idea matter though father ruined curry mmmm remember ludwins mom mom restaurant work restaurant help spaghetti spaghetti easy unbelievably selfish planning bringing baby lesbian heat supposed expression stories news anecdotes share folks realise wondering exactly carol deal carol lesbian living named susan pregnant child susan raise baby folks pros job done change parents must pee worse twins twins speak high powered driven career type waitress clean child although imaginary friend parents preferred lights cleaning help nervous barry advice recently dumped may steer clear word dumped chances broken shell terrific barry ring carol susan gyn carol complicated remember high school meet somone fall love either late stuck work dinosaur remember susan forget susan shake shake waiting oberman oberman course familiar special situation supportive quack quack opens cervix barry robbie hours doin farber jason greenstein gagging sec dumped work important decisions made instance baby marlon marlon minnie mouse grandmother minnie mouse julia julia agreed minnie agreed spend rest lives change roll punches julia table job tanned aruba honeymoon alone may hurt mindy mindy maid honour mindy kind plugs careful quite taken lenses hate sticking finger eye month ago hurt hurt anyone life orthodontist happy happy mindy happy spit belongs giving giving helen helen helen helen willick talked helen willick bunch wha title baby remember making sperm challenge gets credit suggesting helen willick bunch borders child abuse course suggesting willick bunch nonononono knows names wind calling gets ways imagined moment life oberman knock knock nausea involved particular closing credits amazing supposed seeing dunno attack enterprise tilt head left relax eyes looks potato whaddya welling welling aunt shut mindy saw barry hope happy mind works end married kids hope hairline nose cheap shot end,0
01,03,"['walked', 'subway', 'ouch', 'loosely', 'translated', 'means', 'naked', 'dating', 'language', 'means', 'means', 'dating', 'leather', 'wearing', 'alcoholics', 'complaining', 'means', 'everybody', 'knows', 'cushions', 'blow', 'kid', 'parents', 'dog', 'sleep', 'live', 'farm', 'parents', 'send', 'dog', 'live', 'farm', 'millners', 'farm', 'connecticut', 'millners', 'unbelievable', 'farm', 'horses', 'rabbits', 'chase', 'chi', 'chi', 'opening', 'credits', 'knowing', 'die', 'warden', 'five', 'minutes', 'pain', 'live', 'knowledge', 'sent', 'honest', 'die', 'whaddya', 'damone', 'cell', 'cell', 'smoke', 'smoke', 'probably', 'damone', 'smokes', 'cell', 'alone', 'relax', 'hand', 'whoah', 'taking', 'puff', 'giving', 'cigarette', 'part', 'cigarette', 'missing', 'hand', 'holding', 'complete', 'nah', 'smoke', 'distance', 'tip', 'thumb', 'tip', 'index', 'finger', 'ridiculous', 'either', 'thumb', 'decaf', 'cappucino', 'coffee', 'black', 'late', 'iced', 'tea', 'excellent', 'worked', 'bank', 'mail', 'open', 'monthly', 'statement', 'easy', 'five', 'hundred', 'extra', 'dollars', 'account', 'satan', 'minions', 'work', 'deal', 'mine', 'earn', 'kept', 'stealing', 'spent', 'shopping', 'bought', 'pair', 'shoes', 'step', 'took', 'mine', 'mine', 'mine', 'happy', 'skipping', 'mine', 'mine', 'mine', 'mine', 'able', 'enjoy', 'giant', 'karmic', 'debt', 'whaddya', 'smoking', 'smoking', 'smoking', 'years', 'reward', 'second', 'quit', 'quit', 'putting', 'putting', 'drink', 'change', 'date', 'alan', 'goin', 'fun', 'meet', 'monday', 'steve', 'love', 'schhteve', 'schhteve', 'schhexy', 'chance', 'figure', 'meet', 'nope', 'schhorry', 'meet', 'home', 'within', 'five', 'minutes', 'coyotes', 'picking', 'weak', 'members', 'herd', 'seen', 'fair', 'share', 'beef', 'terrible', 'friends', 'wish', 'home', 'liked', 'realise', 'odds', 'happening', 'slimmer', 'meet', 'chi', 'chi', 'promise', 'promise', 'promise', 'filter', 'tipped', 'buddy', 'stay', 'outside', 'dear', 'calling', 'attention', 'error', 'credited', 'account', 'five', 'hundred', 'dollars', 'inconvenience', 'hope', 'accept', 'football', 'phone', 'free', 'gift', 'thousand', 'dollars', 'football', 'phone', 'bank', 'alan', 'remember', 'alan', 'everybody', 'everybody', 'alan', 'alan', 'heard', 'schho', 'guyschh', 'alan', 'bashing', 'begin', 'shot', 'kept', 'picking', 'loved', 'loved', 'notice', 'smile', 'crooked', 'shoe', 'shoe', 'nursery', 'rhyme', 'crooked', 'crooked', 'smile', 'lived', 'shoe', 'alan', 'become', 'yardstick', 'future', 'boyfriends', 'measured', 'future', 'boyfriends', 'nono', 'marry', 'david', 'hasselhof', 'impression', 'alone', 'parties', 'though', 'makes', 'commercial', 'break', 'game', 'fantastic', 'question', 'possible', 'alan', 'unbelievable', 'bugs', 'bunny', 'cartoon', 'bugs', 'playing', 'positions', 'instead', 'bugs', 'base', 'alan', 'second', 'base', 'alan', 'third', 'base', 'made', 'team', 'yep', 'showed', 'hassidic', 'jewellers', 'softball', 'question', 'alan', 'sometimes', 'dunno', 'alan', 'impossible', 'alan', 'innate', 'alan', 'ness', 'adore', 'personally', 'gallon', 'alan', 'lizzie', 'weird', 'brought', 'alphabet', 'soup', 'pick', 'vowels', 'left', 'sometimes', 'saltines', 'thousand', 'dollars', 'football', 'phone', 'money', 'weird', 'tin', 'foil', 'hat', 'buy', 'soda', 'change', 'pretzel', 'thumb', 'eww', 'opened', 'floating', 'tiny', 'hitch', 'hiker', 'contest', 'collect', 'five', 'anyone', 'nooo', 'worse', 'thumb', 'unfair', 'unfair', 'flaw', 'deal', 'constant', 'knuckle', 'cracking', 'annoying', 'pronouncing', 'single', 'word', 'snort', 'laughs', 'accept', 'flaws', 'accept', 'knuckle', 'cracking', 'bother', 'everybody', 'live', 'without', 'annoying', 'chews', 'hair', 'endearing', 'speaking', 'correctly', 'indeed', 'work', 'otherwise', 'ordered', 'hooohhh', 'hair', 'comes', 'gloves', 'friends', 'friends', 'waitwait', 'coyotes', 'cow', 'dump', 'five', 'worried', 'respect', 'body', 'realise', 'cancer', 'emphysema', 'heart', 'disease', 'bottom', 'line', 'smoking', 'alan', 'wants', 'speak', 'buddy', 'true', 'gee', 'lambchop', 'sock', 'sock', 'hand', 'thirty', 'years', 'change', 'somebody', 'nicotine', 'patch', 'ate', 'stick', 'gum', 'killed', 'across', 'hall', 'alive', 'pleasure', 'rest', 'pop', 'tart', 'anyone', 'rest', 'pop', 'tart', 'stupid', 'soda', 'gave', 'seven', 'thousand', 'dollars', 'thumb', 'kidding', 'stepped', 'gum', 'universe', 'nicer', 'everyone', 'gets', 'wear', 'underwear', 'lambchop', 'deja', 'alan', 'easy', 'decided', 'break', 'alan', 'somebody', 'nononono', 'change', 'change', 'change', 'guard', 'pretending', 'fair', 'fair', 'alan', 'fair', 'wants', 'fair', 'holidays', 'coming', 'meet', 'family', 'meet', 'somone', 'alans', 'relieved', 'relieved', 'stand', 'friends', 'closing', 'credits', 'remember', 'central', 'park', 'rented', 'boats', 'fun', 'row', 'viking', 'mmm', 'mention', 'rough', 'mere', 'cigarettes', 'game', 'weak', 'smoke', 'smoke', 'smoke', 'seven', 'thousand', 'dollars', 'end']",walked subway ouch loosely translated means naked dating language means means dating leather wearing alcoholics complaining means everybody knows cushions blow kid parents dog sleep live farm parents send dog live farm millners farm connecticut millners unbelievable farm horses rabbits chase chi chi opening credits knowing die warden five minutes pain live knowledge sent honest die whaddya damone cell cell smoke smoke probably damone smokes cell alone relax hand whoah taking puff giving cigarette part cigarette missing hand holding complete nah smoke distance tip thumb tip index finger ridiculous either thumb decaf cappucino coffee black late iced tea excellent worked bank mail open monthly statement easy five hundred extra dollars account satan minions work deal mine earn kept stealing spent shopping bought pair shoes step took mine mine mine happy skipping mine mine mine mine able enjoy giant karmic debt whaddya smoking smoking smoking years reward second quit quit putting putting drink change date alan goin fun meet monday steve love schhteve schhteve schhexy chance figure meet nope schhorry meet home within five minutes coyotes picking weak members herd seen fair share beef terrible friends wish home liked realise odds happening slimmer meet chi chi promise promise promise filter tipped buddy stay outside dear calling attention error credited account five hundred dollars inconvenience hope accept football phone free gift thousand dollars football phone bank alan remember alan everybody everybody alan alan heard schho guyschh alan bashing begin shot kept picking loved loved notice smile crooked shoe shoe nursery rhyme crooked crooked smile lived shoe alan become yardstick future boyfriends measured future boyfriends nono marry david hasselhof impression alone parties though makes commercial break game fantastic question possible alan unbelievable bugs bunny cartoon bugs playing positions instead bugs base alan second base alan third base made team yep showed hassidic jewellers softball question alan sometimes dunno alan impossible alan innate alan ness adore personally gallon alan lizzie weird brought alphabet soup pick vowels left sometimes saltines thousand dollars football phone money weird tin foil hat buy soda change pretzel thumb eww opened floating tiny hitch hiker contest collect five anyone nooo worse thumb unfair unfair flaw deal constant knuckle cracking annoying pronouncing single word snort laughs accept flaws accept knuckle cracking bother everybody live without annoying chews hair endearing speaking correctly indeed work otherwise ordered hooohhh hair comes gloves friends friends waitwait coyotes cow dump five worried respect body realise cancer emphysema heart disease bottom line smoking alan wants speak buddy true gee lambchop sock sock hand thirty years change somebody nicotine patch ate stick gum killed across hall alive pleasure rest pop tart anyone rest pop tart stupid soda gave seven thousand dollars thumb kidding stepped gum universe nicer everyone gets wear underwear lambchop deja alan easy decided break alan somebody nononono change change change guard pretending fair fair alan fair wants fair holidays coming meet family meet somone alans relieved relieved stand friends closing credits remember central park rented boats fun row viking mmm mention rough mere cigarettes game weak smoke smoke smoke seven thousand dollars end,0
